brokertitle,type,price,beds,bath,propertysqft,formatted_address,latitude,longitude,log_price,price_segment,eda_type_clean,log_beds,beds_sqrt,beds_asinh,beds_binned,log_bath,bath_binned,area_missing,log_area,zip,borough,borough_Manhattan,borough_Brooklyn,borough_Queens,price_per_sqft,log_pps
Brokered by Gosen Properties Inc,Foreclosure,269000,5,2,1495.512345,"241-49 148th Dr, Jamaica, NY 11422, USA",40.6534433,-73.741373,12.502466658583977,entry,Other,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,1,7.3108925765069745,11422,Queens,False,False,True,179.87146739333667,5.197786654109017
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1650000,2,2,1065.0,"200 E 94th St APT 414, New York, NY 10128, USA",40.7833546,-73.9499982,14.316285845876763,mid,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,6.97166860472579,10128,Manhattan,True,False,False,1549.2957746478874,7.3462010140624985
Brokered by COMPASS,Townhouse for sale,12950000,5,4,3344.0,"214 W 11th St, New York, NY 10014, USA",40.7363219,-74.0018035,16.37660634610982,luxury,Townhouse for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.6094379124341003,4,0,8.11522197256233,10014,Manhattan,True,False,False,3872.6076555023924,8.26194156250939
Brokered by Brown Harris Stevens - 1926 Broadway,Condo for sale,5750000,3,2,2223.0,"250 E 21st St #12b, New York, NY 10010, USA",40.736608,-73.9822819,15.564710412773533,upper,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.707062655370473,10010,Manhattan,True,False,False,2586.5946918578497,7.858484032791103
Brokered by Sowae Corp,Multi-family home for sale,250000,5,2,1495.512345,"130-24 150th St, Jamaica, NY 11436, USA",40.66911,-73.789339,12.429216196844383,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,1,7.3108925765069745,11436,Queens,False,False,True,167.16679125774786,5.124956292003859
Brokered by Charles Rutenberg Realty Inc,Pending,950000,6,2,3384.0,"254-06 Craft Ave #2, Jamaica, NY 11422, USA",40.6499031,-73.7354706,13.764217263576723,entry,Pending,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.0986122886681098,2,0,8.127109185346375,11422,Queens,False,False,True,280.73286052009456,5.6409593188427145
Brokered by Keller Williams Realty Empire,House for sale,585000,3,2,1100.0,"192 Colfax Ave, Staten Island, NY 10306, USA",40.5784263,-74.105437,13.279367126213993,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.00397413672268,10306,Staten Island,False,False,False,531.8181818181819,6.278180243678059
Brokered by BROWN HARRIS STEVENS BROOKLYN LLC,House for sale,8750000,6,6,1495.512345,"8200 Narrows Ave, Brooklyn, NY 11209, USA",40.6282935,-74.0379695,15.984564258333798,upper,House for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.9459101490553132,5-6,1,7.3108925765069745,11209,Brooklyn,False,True,False,5850.837694021175,8.67451102662572
"Brokered by Tom Marco Real Estate, Inc.",House for sale,595000,3,1,1316.0,"1509 E 48th St, Brooklyn, NY 11234, USA",40.6239146,-73.9291226,13.296316684527767,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,7.183111701743281,11234,Brooklyn,False,True,False,452.1276595744681,6.116173894997437
Brokered by Engel & Volkers Brownstone Brooklyn,Condo for sale,215000,1,1,625.0,"195 Prince St #1r, New York, NY 10012, USA",40.7267732,-74.002538,12.2783933071098,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.439350371100098,10012,Manhattan,True,False,False,344.0,5.84354441703136
Built by Toll Brothers,For sale,950000,1,1,621.0,"218 W 103rd St, New York, NY 10025, USA",40.7986579,-73.9679035,13.764217263576723,entry,Other,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.432940092739179,10025,Manhattan,True,False,False,1529.790660225443,7.333539652295309
Brokered by Sowae Corp,House for sale,314000,3,1,1572.0,"850 E 39th St, Brooklyn, NY 11210, USA",40.6362368,-73.939679,12.65714826489039,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,7.360739903058278,11210,Brooklyn,False,True,False,199.74554707379136,5.302038171130255
Brokered by Brown Harris Stevens,Condo for sale,395000,5,1,1000.0,"110 E 71st St, New York, NY 10021, USA",40.7700395,-73.9638872,12.886641043883259,entry,Condo for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,0.6931471805599453,1,0,6.90875477931522,10021,Manhattan,True,False,False,395.0,5.981414211254481
Brokered by Prospes Real Estate Corp,Multi-family home for sale,600000,2,2,1495.512345,"1406 Mac Donough Pl, Bronx, NY 10465, USA",40.8429545,-73.8249591,13.304684934198283,entry,Multi-family home for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10465,The Bronx,False,False,False,401.2002990185948,5.996950220795746
Brokered by EXP Realty,Multi-family home for sale,790000,6,3,2520.0,"78 Mountainview Ave, Staten Island, NY 10314, USA",40.6105856,-74.1268175,13.579788224443204,entry,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.3862943611198906,3,0,7.83241092718792,10314,Staten Island,False,False,False,313.4920634920635,5.750958840502726
Brokered by STROFFOLINO REALTY LLC,Co-op for sale,539000,2,2,1100.0,"9425 Shore Rd #4f, Brooklyn, NY 11209, USA",40.6170731,-74.0383836,13.197470849891134,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.00397413672268,11209,Brooklyn,False,True,False,490.0,6.19644412779452
Brokered by Douglas Elliman - 3544 Johnson Ave,Co-op for sale,1295000,4,2,1995.0,"2501 Palisade Ave #2, Bronx, NY 10463, USA",40.8809873,-73.9224337,14.074021253115776,mid,Co-op for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.59890045687141,10463,The Bronx,False,False,False,649.1228070175439,6.4771612789170705
Brokered by Sowae Corp,House for sale,245000,3,1,1495.512345,"2942 Lurting Ave, Bronx, NY 10469, USA",40.8690109,-73.8564445,12.409013489526863,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,10469,The Bronx,False,False,False,163.82345543259288,5.104874934001977
Brokered by Americas Real Estate Advisors,House for sale,400000,7,3,2385.0,"340 E 234th St, Bronx, NY 10470, USA",40.8969146,-73.8654984,12.89921982609012,entry,House for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.3862943611198906,3,0,7.777373602657861,10470,The Bronx,False,False,False,167.71488469601678,5.128210217408497
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,55000000,8,8,12000.0,"25 Riverside Dr, New York, NY 10023, USA",40.782238,-73.9846322,17.822843743196746,luxury,House for sale,2.1972245773362196,2.8284271247461903,2.7764722807237177,7-10,2.1972245773362196,7-10,0,9.392745258631441,10023,Manhattan,True,False,False,4583.333333333333,8.430399972446597
Brokered by Brown Harris Stevens,Co-op for sale,280000,1,1,1000.0,"8015 6th Ave Apt A1, Brooklyn, NY 11209, USA",40.6241766,-74.0216837,12.542544882151386,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.90875477931522,11209,Brooklyn,False,True,False,280.0,5.638354669333745
Brokered by Top Choice Realty LLC,House for sale,899000,3,2,1440.0,"40 Adelphi Ave, Staten Island, NY 10309, USA",40.5159004,-74.2314825,13.709038313453757,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.273092595999522,10309,Staten Island,False,False,False,624.3055555555555,6.438240419158054
Built by Toll Brothers,For sale,2280000,2,2,1400.0,"218 W 103rd St, New York, NY 10025, USA",40.7986579,-73.9679035,14.639686000930624,mid,Other,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.244941546337007,10025,Manhattan,True,False,False,1628.5714285714287,7.396072331972585
Brokered by Cross Country Realty,Coming Soon,649000,4,3,1495.512345,"194 Carroll St, Brooklyn, NY 11231, USA",40.6813429,-73.9981509,13.383187995686226,entry,Other,1.6094379124341003,2.0,2.0947125472611012,4,1.3862943611198906,3,1,7.3108925765069745,11231,Brooklyn,False,True,False,433.96499010511343,6.075265545332812
Brokered by Charles Rutenberg Realty Inc,Pending,739000,6,4,1495.512345,"38 Dare Ct, Brooklyn, NY 11229, USA",40.5877991,-73.9216187,13.513053199930338,entry,Pending,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.6094379124341003,4,1,7.3108925765069745,11229,Brooklyn,False,True,False,494.1450349579026,6.204850719567553
Brokered by AmeriHomes Realty,House for sale,1495000,4,2,3000.0,"31 4 Ct, Staten Island, NY 10312, USA",40.5247627,-74.1681035,14.217636764806924,mid,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,8.006700845440367,10312,Staten Island,False,False,False,498.3333333333333,6.213273875409055
Brokered by Douglas Elliman - 187 Seventh Ave,House for sale,3950000,5,2,3528.0,"591 4th St, Brooklyn, NY 11215, USA",40.6680619,-73.9748375,15.189226136877304,upper,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,0,8.16876982367527,11215,Brooklyn,False,True,False,1119.6145124716554,7.021632485673468
Brokered by Avenues - Headquarters,Condo for sale,325000,2,1,979.0,"122 E 102nd St #5b, New York, NY 10029, USA",40.7897507,-73.9487257,12.691580461311874,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.887552571664617,10029,Manhattan,True,False,False,331.97139938712974,5.808056598565544
Brokered by Corcoran Chelsea/Flatiron,Pending,299999,3,1,1495.512345,"215 W 75th St #4d, New York, NY 10023, USA",40.7810583,-73.9808407,12.61153442029945,entry,Pending,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,10023,Manhattan,True,False,False,200.59948084213238,5.306282961006063
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Townhouse for sale,2695000,6,5,4720.0,"327 Convent Ave, New York, NY 10031, USA",40.8235127,-73.9467514,14.806908762325234,mid,Townhouse for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.791759469228055,5-6,0,8.459775920546287,10031,Manhattan,True,False,False,570.9745762711865,6.349094543313652
NoBroker,Pending,4800000,6,2,3958.0,"1151 83rd St, Brooklyn, NY 11228, USA",40.6178184,-74.0151165,15.38412647587812,upper,Pending,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.0986122886681098,2,0,8.28374674710613,11228,Brooklyn,False,True,False,1212.733703890854,7.101456593266878
Brokered by Compass Realty Central Inc.,House for sale,694000,3,3,1360.0,"364 Armstrong Ave, Staten Island, NY 10308, USA",40.5423126,-74.1555672,13.450227239488942,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.3862943611198906,3,0,7.215975002651466,10308,Staten Island,False,False,False,510.29411764705884,6.236944997320104
Brokered by Douglas Elliman - 3544 Johnson Ave,House for sale,688888,4,2,2846.0,"761 S Oak Dr, Bronx, NY 10467, USA",40.8726182,-73.8651768,13.442833982355687,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.954021087278037,10467,The Bronx,False,False,False,242.05481377371748,5.493286988988474
Brokered by Sowae Corp,House for sale,400000,4,2,1980.0,"781 Shepherd Ave, Brooklyn, NY 11208, USA",40.665357,-73.8770867,12.89921982609012,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.591357046698551,11208,Brooklyn,False,True,False,202.02020202020202,5.313305491431162
Brokered by Sowae Corp,Multi-family home for sale,346000,5,2,1495.512345,"103-12 104th St, Jamaica, NY 11417, USA",40.6837891,-73.8381042,12.75419405403986,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,1,7.3108925765069745,11417,Queens,False,False,True,231.35883910072303,5.448282896988263
Brokered by Sowae Corp,House for sale,265000,3,1,1495.512345,"135-38 224th St, Jamaica, NY 11413, USA",40.67538,-73.7472571,12.487485104968359,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,11413,Queens,False,False,True,177.19679873321272,5.18288855041526
Brokered by Winzone Realty Inc,House for sale,319000,3,2,1224.0,"57 Neutral Ave, Staten Island, NY 10306, USA",40.5604695,-74.1018925,12.672946381766982,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.110696122978827,10306,Staten Island,False,False,False,260.62091503267976,5.566896566817912
Brokered by Corcoran East Side,Townhouse for sale,24800000,6,8,1495.512345,"45 E 74th St, New York, NY 10021, USA",40.772929,-73.9635462,17.02635421113521,luxury,Townhouse for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,2.1972245773362196,7-10,1,7.3108925765069745,10021,Manhattan,True,False,False,16582.945692768586,9.716190379433975
Brokered by Exp Realty,House for sale,1100000,9,4,3276.0,"421 W 154th St, New York, NY 10032, USA",40.8307115,-73.9424229,13.9108207377686,mid,House for sale,2.302585092994046,3.0,2.8934439858858716,7-10,1.6094379124341003,4,0,8.094683648698815,10032,Manhattan,True,False,False,335.77533577533575,5.81941604861579
Brokered by Sowae Corp,Multi-family home for sale,309000,6,2,1495.512345,"29-18 Brookhaven Ave, Far Rockaway, NY 11691, USA",40.5980695,-73.7632649,12.641096555879882,entry,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.0986122886681098,2,1,7.3108925765069745,11691,Queens,False,False,True,206.61815399457635,5.3357005944558304
Brokered by Keller Williams Realty Liberty,House for sale,650000,3,2,1522.0,"237-14 93rd Rd, Jamaica, NY 11426, USA",40.723245,-73.7293286,13.38472764187182,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.328437352895162,11426,Queens,False,False,True,427.0696452036794,6.05928590478244
Brokered by Rise Realty,House for sale,799000,4,2,1975.0,"604 Lamont Ave, Staten Island, NY 10312, USA",40.5387812,-74.193378,13.591116224748411,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.588829878307813,10312,Staten Island,False,False,False,404.55696202531647,6.005261337241934
Brokered by Berkshire Hathaway HomeServices New York Properties - Eastchester,Co-op for sale,259000,3,2,1089.0,"7C Edgewater Park, Bronx, NY 10465, USA",40.8246371,-73.8072061,12.464583340681674,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,6.993932975223189,10465,The Bronx,False,False,False,237.83287419651057,5.475764036183101
Brokered by DiTommaso Real Estate,House for sale,1195000,4,4,2704.0,"52 Indale Ave, Staten Island, NY 10309, USA",40.5143019,-74.2044734,13.993656743347747,mid,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,0,7.902857191280582,10309,Staten Island,False,False,False,441.9378698224852,6.0934295115016575
Brokered by Serhant,Condo for sale,17500000,5,6,5499.0,"37 Warren St, New York, NY 10007, USA",40.7143354,-74.0087443,16.67771143889374,luxury,Condo for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.9459101490553132,5-6,0,8.612503371220562,10007,Manhattan,True,False,False,3182.396799418076,8.065704081597898
Brokered by Salmon Realty Group,Condo for sale,189000,2,2,966.0,"20 Cliff St #6b, Staten Island, NY 10305, USA",40.6109595,-74.060351,12.14950229404178,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,6.874198495453294,10305,Staten Island,False,False,False,195.65217391304347,5.281436553548693
Brokered by Midas Realty,Condo for sale,759000,3,2,1200.0,"206-4 Emily Rd #37, Bayside, NY 11360, USA",40.7881763,-73.7877051,13.539757056377766,entry,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.0909098220799835,11360,Queens,False,False,True,632.5,6.451259999761194
Brokered by ONLY NINE REALTY LLC,House for sale,275000,4,1,1495.512345,"579 E 29th St, Brooklyn, NY 11210, USA",40.6366859,-73.9488175,12.524526376648708,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,0.6931471805599453,1,1,7.3108925765069745,11210,Brooklyn,False,True,False,183.88347038352262,5.219725736795592
Brokered by COMPASS,Condo for sale,499000,1,1,630.0,"157 E 72nd St #8i, New York, NY 10021, USA",40.7702318,-73.9610161,13.120361374733656,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.447305862541213,10021,Manhattan,True,False,False,792.063492063492,6.675903284083601
Brokered by TREBACH REALTY INC,House for sale,1249000,3,2,1495.512345,"3021 Arlington Ave, Bronx, NY 10463, USA",40.8822913,-73.9137305,14.037853789107714,mid,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,10463,The Bronx,False,False,False,835.1652891237082,6.7288263078046215
Brokered by Utopia Real Estate,Co-op for sale,69900,2,1,700.0,"61 Edgewater Park, Bronx, NY 10465, USA",40.8224987,-73.8111568,11.154820928221902,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.55250788703459,10465,The Bronx,False,False,False,99.85714285714286,4.6137050884379285
Brokered by Rock Realty Inc,Multi-family home for sale,1150000,12,6,5508.0,"32-40 48th St, Long Island City, NY 11103, USA",40.755049,-73.9136386,13.955272500339433,mid,Multi-family home for sale,2.5649493574615367,3.4641016151377544,3.179785437699879,11-20,1.9459101490553132,5-6,0,8.614138397472717,11103,Queens,False,False,True,208.78721859114015,5.346093772233839
